id,trial_id,size,fill_a,fill_b,job_name,pod_name,logs_end,logs_end_time,logs_start,logs_start_time,logs_wall_cs,logs_wall_us,logs_cpu_usage,pod_creation_timestamp,container_creation_timestamp,started_at,finished_at,scheduled_at
1,1,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-nqkhn,124467687,498957870,89738,498945444,12426,124260000,1000m,2026-03-14T10:08:06Z,2026-03-14T10:08:06Z,2026-03-14T10:08:06Z,2026-03-14T10:10:10Z,2026-03-14T10:08:06Z
1,2,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-zxx6p,120004220,498970627,99605,498958649,11978,119780000,1001m,2026-03-14T10:10:18Z,2026-03-14T10:10:18Z,2026-03-14T10:10:18Z,2026-03-14T10:12:18Z,2026-03-14T10:10:18Z
1,3,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-9tfh9,126487317,498983469,100407,498970846,12623,126230000,1001m,2026-03-14T10:12:20Z,2026-03-14T10:12:20Z,2026-03-14T10:12:20Z,2026-03-14T10:14:26Z,2026-03-14T10:12:20Z
1,4,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-jht6p,119190967,498995927,88676,498984048,11879,118790000,1002m,2026-03-14T10:14:32Z,2026-03-14T10:14:32Z,2026-03-14T10:14:32Z,2026-03-14T10:16:31Z,2026-03-14T10:14:32Z
1,5,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-pbxhq,120553466,499008261,88679,498996246,12015,120150000,1002m,2026-03-14T10:16:34Z,2026-03-14T10:16:34Z,2026-03-14T10:16:34Z,2026-03-14T10:18:34Z,2026-03-14T10:16:34Z
1,6,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-9fbrg,119312899,499021404,87341,499009480,11924,119240000,999m,2026-03-14T10:18:46Z,2026-03-14T10:18:46Z,2026-03-14T10:18:47Z,2026-03-14T10:20:46Z,2026-03-14T10:18:46Z
1,7,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-98dcd,119401197,499033552,89279,499021648,11904,119040000,1002m,2026-03-14T10:20:48Z,2026-03-14T10:20:48Z,2026-03-14T10:20:48Z,2026-03-14T10:22:47Z,2026-03-14T10:20:48Z
1,8,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-98dcd,119401197,499033552,89279,499021648,11904,119040000,1002m,2026-03-14T10:20:48Z,2026-03-14T10:20:48Z,2026-03-14T10:20:48Z,2026-03-14T10:22:47Z,2026-03-14T10:20:48Z
1,9,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-72dvb,119419714,499045846,87525,499033936,11910,119100000,1001m,2026-03-14T10:22:50Z,2026-03-14T10:22:50Z,2026-03-14T10:22:51Z,2026-03-14T10:24:50Z,2026-03-14T10:22:50Z
1,10,500,7,9,job-matrix-mult-default-1,job-matrix-mult-default-1-m5fzr,120643228,499058151,85695,499046129,12022,120220000,1002m,2026-03-14T10:24:52Z,2026-03-14T10:24:52Z,2026-03-14T10:24:53Z,2026-03-14T10:26:53Z,2026-03-14T10:24:52Z
2,1,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-n95sj,326112195,499091985,86578,499059337,32648,326480000,998m,2026-03-14T10:27:04Z,2026-03-14T10:27:04Z,2026-03-14T10:27:05Z,2026-03-14T10:32:32Z,2026-03-14T10:27:04Z
2,2,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-v49lc,331118424,499125824,84553,499092722,33102,331020000,1000m,2026-03-14T10:32:38Z,2026-03-14T10:32:38Z,2026-03-14T10:32:39Z,2026-03-14T10:38:10Z,2026-03-14T10:32:38Z
2,3,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-vl7v6,326248413,499158728,88061,499126114,32614,326140000,1000m,2026-03-14T10:38:12Z,2026-03-14T10:38:12Z,2026-03-14T10:38:13Z,2026-03-14T10:43:39Z,2026-03-14T10:38:12Z
2,4,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-xkfsm,334505680,499193030,87131,499159499,33531,335310000,997m,2026-03-14T10:43:46Z,2026-03-14T10:43:46Z,2026-03-14T10:43:47Z,2026-03-14T10:49:22Z,2026-03-14T10:43:46Z
2,5,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-t49th,332569936,499227192,88754,499193894,33298,332980000,998m,2026-03-14T10:49:30Z,2026-03-14T10:49:30Z,2026-03-14T10:49:31Z,2026-03-14T10:55:04Z,2026-03-14T10:49:30Z
2,6,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-m5b9r,329637909,499261259,86460,499228284,32975,329750000,999m,2026-03-14T10:55:14Z,2026-03-14T10:55:14Z,2026-03-14T10:55:15Z,2026-03-14T11:00:44Z,2026-03-14T10:55:14Z
2,7,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-kzhm7,325449118,499294241,83753,499261667,32574,325740000,998m,2026-03-14T11:00:48Z,2026-03-14T11:00:48Z,2026-03-14T11:00:48Z,2026-03-14T11:06:14Z,2026-03-14T11:00:48Z
2,8,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-x6mbw,332213463,499328380,88293,499295067,33313,333130000,996m,2026-03-14T11:06:22Z,2026-03-14T11:06:22Z,2026-03-14T11:06:22Z,2026-03-14T11:11:56Z,2026-03-14T11:06:22Z
2,9,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-8248s,326057470,499362073,87816,499329456,32617,326170000,999m,2026-03-14T11:12:06Z,2026-03-14T11:12:06Z,2026-03-14T11:12:06Z,2026-03-14T11:17:33Z,2026-03-14T11:12:06Z
2,10,700,14,35,job-matrix-mult-default-2,job-matrix-mult-default-2-p4n5x,325511771,499395403,86169,499362840,32563,325630000,999m,2026-03-14T11:17:39Z,2026-03-14T11:17:39Z,2026-03-14T11:17:40Z,2026-03-14T11:23:06Z,2026-03-14T11:17:39Z
3,1,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-m45st,961627441,499884267,88213,499787828,96439,964390000,997m,2026-03-14T12:28:29Z,2026-03-14T12:28:29Z,2026-03-14T12:28:30Z,2026-03-14T12:44:34Z,2026-03-14T12:28:29Z
3,2,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-8ncv5,955601078,499980551,85654,499884792,95759,957590000,997m,2026-03-14T12:44:39Z,2026-03-14T12:44:39Z,2026-03-14T12:44:40Z,2026-03-14T13:00:37Z,2026-03-14T12:44:39Z
3,3,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-pj7tp,952852243,500076226,85882,499980739,95487,954870000,997m,2026-03-14T13:00:38Z,2026-03-14T13:00:38Z,2026-03-14T13:00:39Z,2026-03-14T13:16:34Z,2026-03-14T13:00:38Z
3,4,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-mn4df,949145472,500171781,86526,500076694,95087,950870000,998m,2026-03-14T13:16:38Z,2026-03-14T13:16:38Z,2026-03-14T13:16:39Z,2026-03-14T13:32:30Z,2026-03-14T13:16:38Z
3,5,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-pd2nm,966131688,500269688,86713,500172646,97042,970420000,995m,2026-03-14T13:32:38Z,2026-03-14T13:32:38Z,2026-03-14T13:32:38Z,2026-03-14T13:48:49Z,2026-03-14T13:32:38Z
3,6,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-55xrd,952011434,500366066,86702,500270619,95447,954470000,997m,2026-03-14T13:48:57Z,2026-03-14T13:48:57Z,2026-03-14T13:48:58Z,2026-03-14T14:04:52Z,2026-03-14T13:48:57Z
3,7,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-cx7kp,956145106,500462462,86148,500366565,95897,958970000,996m,2026-03-14T14:04:57Z,2026-03-14T14:04:57Z,2026-03-14T14:04:57Z,2026-03-14T14:20:56Z,2026-03-14T14:04:57Z
3,8,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-dpd48,948923169,500558625,88029,500463529,95096,950960000,997m,2026-03-14T14:21:06Z,2026-03-14T14:21:06Z,2026-03-14T14:21:07Z,2026-03-14T14:36:58Z,2026-03-14T14:21:06Z
3,9,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-87jt5,959998854,500655813,99131,500559482,96331,963310000,996m,2026-03-14T14:37:06Z,2026-03-14T14:37:06Z,2026-03-14T14:37:07Z,2026-03-14T14:53:10Z,2026-03-14T14:37:06Z
3,10,1000,42,87,job-matrix-mult-default-3,job-matrix-mult-default-3-99tvc,962949930,500752915,87932,500656438,96477,964770000,998m,2026-03-14T14:53:15Z,2026-03-14T14:53:15Z,2026-03-14T14:53:16Z,2026-03-14T15:09:21Z,2026-03-14T14:53:15Z
4,1,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-qbc64,1263529744,500879991,84833,500753399,126592,1265920000,998m,2026-03-14T15:09:25Z,2026-03-14T15:09:25Z,2026-03-14T15:09:26Z,2026-03-14T15:30:32Z,2026-03-14T15:09:25Z
4,2,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-zdth8,1388704290,501019850,86041,500880627,139223,1392230000,997m,2026-03-14T15:30:37Z,2026-03-14T15:30:37Z,2026-03-14T15:30:38Z,2026-03-14T15:53:50Z,2026-03-14T15:30:37Z
4,3,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-8knhj,1258208027,501147043,86240,501020975,126068,1260680000,997m,2026-03-14T15:54:01Z,2026-03-14T15:54:01Z,2026-03-14T15:54:02Z,2026-03-14T16:15:02Z,2026-03-14T15:54:01Z
4,4,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-64r5x,1285415420,501277190,87883,501148216,128974,1289740000,996m,2026-03-14T16:15:13Z,2026-03-14T16:15:13Z,2026-03-14T16:15:14Z,2026-03-14T16:36:44Z,2026-03-14T16:15:13Z
4,5,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-j5mc4,1288982610,501406758,88175,501277467,129291,1292910000,996m,2026-03-14T16:36:46Z,2026-03-14T16:36:46Z,2026-03-14T16:36:46Z,2026-03-14T16:58:19Z,2026-03-14T16:36:46Z
4,6,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-fsjks,1273811898,501535523,84608,501407720,127803,1278030000,996m,2026-03-14T16:58:28Z,2026-03-14T16:58:28Z,2026-03-14T16:58:29Z,2026-03-14T17:19:47Z,2026-03-14T16:58:28Z
4,7,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-4hj8n,1265791528,501662863,84839,501535957,126906,1269060000,997m,2026-03-14T17:19:51Z,2026-03-14T17:19:51Z,2026-03-14T17:19:51Z,2026-03-14T17:41:00Z,2026-03-14T17:19:51Z
4,8,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-865mh,1266549964,501790262,88775,501663187,127075,1270750000,996m,2026-03-14T17:41:03Z,2026-03-14T17:41:03Z,2026-03-14T17:41:04Z,2026-03-14T18:02:14Z,2026-03-14T17:41:03Z
4,9,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-x6xd6,1266756331,501918423,88450,501791430,126993,1269930000,997m,2026-03-14T18:02:25Z,2026-03-14T18:02:25Z,2026-03-14T18:02:26Z,2026-03-14T18:23:36Z,2026-03-14T18:02:25Z
4,10,1100,25,60,job-matrix-mult-default-4,job-matrix-mult-default-4-cf9f2,1276030055,502046560,86188,501918656,127904,1279040000,997m,2026-03-14T18:23:38Z,2026-03-14T18:23:38Z,2026-03-14T18:23:38Z,2026-03-14T18:44:57Z,2026-03-14T18:23:38Z
5,1,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-6fzks,8430661,498832298,85646,498831520,778,7780000,1072m,2026-03-14T09:49:06Z,2026-03-14T09:49:06Z,2026-03-14T09:49:07Z,2026-03-14T09:49:15Z,2026-03-14T09:49:06Z
5,2,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-fkfkc,8511972,498833398,85548,498832615,783,7830000,1076m,2026-03-14T09:49:17Z,2026-03-14T09:49:17Z,2026-03-14T09:49:18Z,2026-03-14T09:49:26Z,2026-03-14T09:49:17Z
5,3,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-tqfr5,8678754,498834495,89185,498833713,782,7820000,1098m,2026-03-14T09:49:28Z,2026-03-14T09:49:28Z,2026-03-14T09:49:29Z,2026-03-14T09:49:37Z,2026-03-14T09:49:28Z
5,4,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-7l2mt,8480233,498835588,87860,498834806,782,7820000,1073m,2026-03-14T09:49:39Z,2026-03-14T09:49:39Z,2026-03-14T09:49:40Z,2026-03-14T09:49:48Z,2026-03-14T09:49:39Z
5,5,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-xhqf4,8439926,498836675,88029,498835900,775,7750000,1077m,2026-03-14T09:49:50Z,2026-03-14T09:49:50Z,2026-03-14T09:49:51Z,2026-03-14T09:49:59Z,2026-03-14T09:49:50Z
5,6,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-889gv,10244178,498837923,86999,498836994,929,9290000,1093m,2026-03-14T09:50:01Z,2026-03-14T09:50:01Z,2026-03-14T09:50:02Z,2026-03-14T09:50:11Z,2026-03-14T09:50:01Z
5,7,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-76r6g,8753003,498839882,87993,498839102,780,7800000,1110m,2026-03-14T09:50:22Z,2026-03-14T09:50:22Z,2026-03-14T09:50:23Z,2026-03-14T09:50:31Z,2026-03-14T09:50:22Z
5,8,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-qr829,9256151,498841059,87779,498840199,860,8600000,1066m,2026-03-14T09:50:33Z,2026-03-14T09:50:33Z,2026-03-14T09:50:34Z,2026-03-14T09:50:42Z,2026-03-14T09:50:33Z
5,9,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-rmbkm,9624735,498842191,86690,498841297,894,8940000,1066m,2026-03-14T09:50:44Z,2026-03-14T09:50:44Z,2026-03-14T09:50:45Z,2026-03-14T09:50:54Z,2026-03-14T09:50:44Z
5,10,200,19,46,job-matrix-mult-default-5,job-matrix-mult-default-5-h959g,10466683,498843343,86221,498842390,953,9530000,1089m,2026-03-14T09:50:55Z,2026-03-14T09:50:55Z,2026-03-14T09:50:56Z,2026-03-14T09:51:05Z,2026-03-14T09:50:55Z
6,1,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-jltpp,27219676,498871948,86161,498869313,2635,26350000,1029m,2026-03-14T09:55:24Z,2026-03-14T09:55:24Z,2026-03-14T09:55:25Z,2026-03-14T09:55:51Z,2026-03-14T09:55:24Z
6,2,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-npc2t,26670635,498875048,87128,498872428,2620,26200000,1014m,2026-03-14T09:55:55Z,2026-03-14T09:55:55Z,2026-03-14T09:55:56Z,2026-03-14T09:56:22Z,2026-03-14T09:55:55Z
6,3,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-mq6gj,30198175,498878503,84115,498875544,2959,29590000,1017m,2026-03-14T09:56:27Z,2026-03-14T09:56:27Z,2026-03-14T09:56:27Z,2026-03-14T09:56:57Z,2026-03-14T09:56:27Z
6,4,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-sckrd,26571438,498882259,84858,498879665,2594,25940000,1021m,2026-03-14T09:57:08Z,2026-03-14T09:57:08Z,2026-03-14T09:57:08Z,2026-03-14T09:57:34Z,2026-03-14T09:57:08Z
6,5,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-bhmk5,26355916,498885356,88622,498882780,2576,25760000,1019m,2026-03-14T09:57:39Z,2026-03-14T09:57:39Z,2026-03-14T09:57:40Z,2026-03-14T09:58:05Z,2026-03-14T09:57:39Z
6,6,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-nhb44,26488427,498888484,86542,498885895,2589,25890000,1019m,2026-03-14T09:58:10Z,2026-03-14T09:58:10Z,2026-03-14T09:58:11Z,2026-03-14T09:58:37Z,2026-03-14T09:58:10Z
6,7,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-b5td2,26416147,498891586,87063,498889009,2577,25770000,1021m,2026-03-14T09:58:41Z,2026-03-14T09:58:41Z,2026-03-14T09:58:42Z,2026-03-14T09:59:08Z,2026-03-14T09:58:41Z
6,8,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-nwgtx,28628334,498894923,84525,498892124,2799,27990000,1019m,2026-03-14T09:59:12Z,2026-03-14T09:59:12Z,2026-03-14T09:59:13Z,2026-03-14T09:59:41Z,2026-03-14T09:59:12Z
6,9,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-jmjxk,26974978,498897867,85165,498895234,2633,26330000,1021m,2026-03-14T09:59:43Z,2026-03-14T09:59:43Z,2026-03-14T09:59:44Z,2026-03-14T10:00:10Z,2026-03-14T09:59:43Z
6,10,300,6,21,job-matrix-mult-default-6,job-matrix-mult-default-6-6k6f4,26764359,498900965,88459,498898352,2613,26130000,1020m,2026-03-14T10:00:15Z,2026-03-14T10:00:15Z,2026-03-14T10:00:15Z,2026-03-14T10:00:41Z,2026-03-14T10:00:15Z
7,1,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-9q8pv,61382218,499402409,87637,499396320,6089,60890000,1006m,2026-03-14T11:23:14Z,2026-03-14T11:23:14Z,2026-03-14T11:23:15Z,2026-03-14T11:24:16Z,2026-03-14T11:23:14Z
7,2,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-b7fqn,63126407,499409733,86337,499403472,6261,62610000,1006m,2026-03-14T11:24:26Z,2026-03-14T11:24:26Z,2026-03-14T11:24:26Z,2026-03-14T11:25:29Z,2026-03-14T11:24:26Z
7,3,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-bwnrr,62918081,499416845,87342,499410623,6222,62220000,1009m,2026-03-14T11:25:37Z,2026-03-14T11:25:37Z,2026-03-14T11:25:38Z,2026-03-14T11:26:40Z,2026-03-14T11:25:37Z
7,4,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-j4nq5,61608188,499423874,87079,499417772,6102,61020000,1008m,2026-03-14T11:26:49Z,2026-03-14T11:26:49Z,2026-03-14T11:26:49Z,2026-03-14T11:27:51Z,2026-03-14T11:26:49Z
7,5,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-8jcvc,61580978,499431011,85759,499424924,6087,60870000,1010m,2026-03-14T11:28:00Z,2026-03-14T11:28:00Z,2026-03-14T11:28:01Z,2026-03-14T11:29:02Z,2026-03-14T11:28:00Z
7,6,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-bf8zr,61319394,499438167,89238,499432075,6092,60920000,1005m,2026-03-14T11:29:12Z,2026-03-14T11:29:12Z,2026-03-14T11:29:13Z,2026-03-14T11:30:13Z,2026-03-14T11:29:12Z
7,7,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-f7m4v,61757687,499445315,86712,499439224,6091,60910000,1012m,2026-03-14T11:30:23Z,2026-03-14T11:30:23Z,2026-03-14T11:30:24Z,2026-03-14T11:31:25Z,2026-03-14T11:30:23Z
7,8,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-ng9g8,61250308,499452446,86750,499446378,6068,60680000,1007m,2026-03-14T11:31:35Z,2026-03-14T11:31:35Z,2026-03-14T11:31:36Z,2026-03-14T11:32:36Z,2026-03-14T11:31:35Z
7,9,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-tsrw8,65024261,499459970,85987,499453525,6445,64450000,1007m,2026-03-14T11:32:46Z,2026-03-14T11:32:46Z,2026-03-14T11:32:47Z,2026-03-14T11:33:51Z,2026-03-14T11:32:46Z
7,10,400,99,98,job-matrix-mult-default-7,job-matrix-mult-default-7-4x7ht,61437839,499466792,86042,499460672,6120,61200000,1002m,2026-03-14T11:33:58Z,2026-03-14T11:33:58Z,2026-03-14T11:33:58Z,2026-03-14T11:35:00Z,2026-03-14T11:33:58Z
8,1,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-wj824,205280791,499488366,87773,499467826,20540,205400000,998m,2026-03-14T11:35:09Z,2026-03-14T11:35:09Z,2026-03-14T11:35:10Z,2026-03-14T11:38:35Z,2026-03-14T11:35:09Z
8,2,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-gwbbq,205316051,499509616,85748,499489103,20513,205130000,1000m,2026-03-14T11:38:42Z,2026-03-14T11:38:42Z,2026-03-14T11:38:43Z,2026-03-14T11:42:08Z,2026-03-14T11:38:42Z
8,3,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-qmc5z,207098472,499531122,86884,499510380,20742,207420000,998m,2026-03-14T11:42:15Z,2026-03-14T11:42:15Z,2026-03-14T11:42:16Z,2026-03-14T11:45:43Z,2026-03-14T11:42:15Z
8,4,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-rnd44,205531430,499552225,84892,499531660,20565,205650000,999m,2026-03-14T11:45:48Z,2026-03-14T11:45:48Z,2026-03-14T11:45:48Z,2026-03-14T11:49:14Z,2026-03-14T11:45:48Z
8,5,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-65vpq,206082777,499573519,84759,499552941,20578,205780000,1001m,2026-03-14T11:49:20Z,2026-03-14T11:49:20Z,2026-03-14T11:49:21Z,2026-03-14T11:52:47Z,2026-03-14T11:49:20Z
8,6,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-fbdgq,206073891,499594879,83886,499574219,20660,206600000,997m,2026-03-14T11:52:53Z,2026-03-14T11:52:53Z,2026-03-14T11:52:54Z,2026-03-14T11:56:21Z,2026-03-14T11:52:53Z
8,7,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-kx8hq,207314394,499616308,86296,499595499,20809,208090000,995m,2026-03-14T11:56:26Z,2026-03-14T11:56:26Z,2026-03-14T11:56:27Z,2026-03-14T11:59:55Z,2026-03-14T11:56:26Z
8,8,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-7mq6c,207136176,499637545,87428,499616780,20765,207650000,997m,2026-03-14T11:59:59Z,2026-03-14T11:59:59Z,2026-03-14T12:00:00Z,2026-03-14T12:03:27Z,2026-03-14T11:59:59Z
8,9,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-kms4p,206088112,499658639,85268,499638058,20581,205810000,1000m,2026-03-14T12:03:32Z,2026-03-14T12:03:32Z,2026-03-14T12:03:32Z,2026-03-14T12:06:58Z,2026-03-14T12:03:32Z
8,10,600,50,50,job-matrix-mult-default-8,job-matrix-mult-default-8-nfj5x,205338260,499679900,88048,499659337,20563,205630000,998m,2026-03-14T12:07:04Z,2026-03-14T12:07:04Z,2026-03-14T12:07:05Z,2026-03-14T12:10:31Z,2026-03-14T12:07:04Z
9,1,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-4dd6x,486199865,502095685,89019,502047003,48682,486820000,998m,2026-03-14T18:45:01Z,2026-03-14T18:45:01Z,2026-03-14T18:45:02Z,2026-03-14T18:53:09Z,2026-03-14T18:45:01Z
9,2,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-v9vwc,492807258,502145930,87269,502096535,49395,493950000,997m,2026-03-14T18:53:16Z,2026-03-14T18:53:16Z,2026-03-14T18:53:17Z,2026-03-14T19:01:31Z,2026-03-14T18:53:16Z
9,3,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-qg46w,494763068,502196676,89947,502147077,49599,495990000,997m,2026-03-14T19:01:42Z,2026-03-14T19:01:42Z,2026-03-14T19:01:43Z,2026-03-14T19:09:59Z,2026-03-14T19:01:42Z
9,4,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-xt7ts,494394039,502247159,85918,502197621,49538,495380000,997m,2026-03-14T19:10:07Z,2026-03-14T19:10:07Z,2026-03-14T19:10:08Z,2026-03-14T19:18:23Z,2026-03-14T19:10:07Z
9,5,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-xcvbm,491358694,502297435,87276,502248160,49275,492750000,996m,2026-03-14T19:18:33Z,2026-03-14T19:18:33Z,2026-03-14T19:18:33Z,2026-03-14T19:26:46Z,2026-03-14T19:18:33Z
9,6,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-sb8ws,495812253,502347364,88647,502297697,49667,496670000,998m,2026-03-14T19:26:48Z,2026-03-14T19:26:48Z,2026-03-14T19:26:49Z,2026-03-14T19:35:05Z,2026-03-14T19:26:48Z
9,7,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-jq4bq,518047009,502400129,87007,502348241,51888,518880000,998m,2026-03-14T19:35:13Z,2026-03-14T19:35:14Z,2026-03-14T19:35:14Z,2026-03-14T19:43:53Z,2026-03-14T19:35:13Z
9,8,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-ghnnz,503424818,502451226,87108,502400802,50424,504240000,998m,2026-03-14T19:43:59Z,2026-03-14T19:43:59Z,2026-03-14T19:44:00Z,2026-03-14T19:52:24Z,2026-03-14T19:43:59Z
9,9,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-f5cfk,493472823,502501840,88690,502452353,49487,494870000,996m,2026-03-14T19:52:35Z,2026-03-14T19:52:35Z,2026-03-14T19:52:35Z,2026-03-14T20:00:50Z,2026-03-14T19:52:35Z
9,10,800,2,78,job-matrix-mult-default-9,job-matrix-mult-default-9-2bq8h,492204921,502552257,86680,502502898,49359,493590000,997m,2026-03-14T20:01:00Z,2026-03-14T20:01:00Z,2026-03-14T20:01:01Z,2026-03-14T20:09:14Z,2026-03-14T20:01:00Z
10,1,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-gvgv8,690090622,502622559,85919,502553441,69118,691180000,998m,2026-03-14T20:09:25Z,2026-03-14T20:09:26Z,2026-03-14T20:09:26Z,2026-03-14T20:20:57Z,2026-03-14T20:09:25Z
10,2,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-9zsp7,692478177,502692524,86346,502623151,69373,693730000,998m,2026-03-14T20:21:03Z,2026-03-14T20:21:03Z,2026-03-14T20:21:03Z,2026-03-14T20:32:37Z,2026-03-14T20:21:03Z
10,3,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-m9q6g,709419807,502763899,85334,502692872,71027,710270000,998m,2026-03-14T20:32:40Z,2026-03-14T20:32:40Z,2026-03-14T20:32:40Z,2026-03-14T20:44:31Z,2026-03-14T20:32:40Z
10,4,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-ckcdn,693460871,502834068,88453,502764617,69451,694510000,998m,2026-03-14T20:44:37Z,2026-03-14T20:44:37Z,2026-03-14T20:44:38Z,2026-03-14T20:56:12Z,2026-03-14T20:44:37Z
10,5,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-ckcdn,693460871,502834068,88453,502764617,69451,694510000,998m,2026-03-14T20:44:37Z,2026-03-14T20:44:37Z,2026-03-14T20:44:38Z,2026-03-14T20:56:12Z,2026-03-14T20:44:37Z
10,6,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-7hfqv,694389220,502904043,86349,502834420,69623,696230000,997m,2026-03-14T20:56:15Z,2026-03-14T20:56:15Z,2026-03-14T20:56:16Z,2026-03-14T21:07:52Z,2026-03-14T20:56:15Z
10,7,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-4sn2j,696616622,502974999,85669,502905140,69859,698590000,997m,2026-03-14T21:08:02Z,2026-03-14T21:08:02Z,2026-03-14T21:08:03Z,2026-03-14T21:19:42Z,2026-03-14T21:08:02Z
